name,degree_measure,centrality,tax_id,Kingdom,Phylum,Class,Order,Family,Genus
Actinomyces_SGB17154,658,0.001810237632521316,17154,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces
Bacteroides_stercoris,658,0.0018102376325212749,1830,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Veillonella_dispar,658,0.0018102376325196143,6952,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella
Eggerthellaceae_unclassified_SGB14341,648,0.0020331864719641914,14341,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Eggerthellaceae_unclassified
Alistipes_finegoldii,648,0.0019878906353728463,2301,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
Candidatus_Neoruminococcus_faecicola,646,0.0018992339618976973,63342,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Neoruminococcus
Phascolarctobacterium_faecium,644,0.003549260993371985,5792,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium
Bacteroides_intestinalis,642,0.00221195185147933,1846,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Erysipelatoclostridium_ramosum,638,0.0021641976445059426,6744,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelatoclostridium
Clostridium_spiroforme,638,0.0024859950245820724,6747,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelatoclostridium
Bifidobacterium_longum,628,0.0013438512976074954,17248,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium
Holdemania_filiformis,628,0.0012996462710663616,4046,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemania
Victivallis_vadensis,628,0.001837550456364763,9202,k__Bacteria,p__Lentisphaerae,c__Lentisphaeria,o__Victivallales,f__Victivallaceae,g__Victivallis
Alistipes_onderdonkii,624,0.0024390737088252155,2303,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
Holdemania_sp_Marseille_P2844,624,0.0022645375971488656,4045,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemania
Oscillibacter_sp_PC13,624,0.0018904336672178502,7258,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Oscillospiraceae,g__Oscillibacter
Lachnospiraceae_bacterium_OM04_12BH,618,0.0029182084223365787,4893,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_unclassified
Lachnospiraceae_bacterium_WCA3_601_WT_6H,618,0.002509605637853895,4910,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_unclassified
Neobittarella_massiliensis,618,0.002918208422335765,7264,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Neobittarella
Pseudomonas_aeruginosa,616,0.0038687177276952463,12320,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas
Candidatus_Neoclostridium_roslinense,616,0.003550346387275704,14018,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Neoclostridium
Gordonibacter_urolithinfaciens,616,0.003550346387275087,14808,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Gordonibacter
Oscillibacter_SGB15077,616,0.0035503463872744423,15077,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Oscillospiraceae,g__Oscillibacter
Flavonifractor_sp_An10,616,0.0038687177276929326,15134,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Flavonifractor
LKT_f__Prevotellaceae,616,0.003550346387274247,1581,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,LKT_f__Prevotellaceae
Actinobaculum_sp_oral_taxon_183,616,0.0035503463872741687,15892,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinobaculum
Butyricimonas_faecihominis,616,0.0035503463872740104,1786,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Odoribacteraceae,g__Butyricimonas
Bacteroides_cellulosilyticus,616,0.003868717727692498,1844,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
LKT_p__Bacteroidetes,616,0.0038687177276922565,1957,k__Bacteria,p__Bacteroidetes,LKT_p__Bacteroidetes,LKT_p__Bacteroidetes,LKT_p__Bacteroidetes,LKT_p__Bacteroidetes
Barnesiella_intestinihominis,616,0.0035503463872736483,1965,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Barnesiellaceae,g__Barnesiella
Alistipes_communis,616,0.003550346387273607,2290,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
Ruminococcus_gauvreauii,616,0.0038687177276920527,29375,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus
Eubacteriaceae_bacterium,616,0.003868717727691889,4546,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacteriaceae_unclassified
Tyzzerella_nexilis,616,0.0038687177276911255,4588,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Tyzzerella
Massilistercora_timonensis,616,0.0038687177276910405,4628,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Massilistercora
Blautia_hydrogenotrophica,616,0.0038687177276909538,4677,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Lachnoclostridium_sp_An138,616,0.0038687177276907777,4774,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium
Acidaminococcaceae_unclassified_SGB5785,616,0.0038687177276905582,5785,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Acidaminococcaceae_unclassified
Candidatus_Cryptoclostridium_obscurum,616,0.003868717727690111,61016,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Cryptoclostridium
LKT_f__Eggerthellaceae,616,0.003550346387271965,63101,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,LKT_f__Eggerthellaceae
Candidatus_Heteroscilispira_lomanii,616,0.0038687177276898388,63278,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Heteroscilispira
Candidatus_Aristotella_avistercoris,616,0.0035503463872714196,63343,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Aristotella
Christensenellaceae_bacterium_NSJ_44,616,0.003868717727689562,7265,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Christensenellaceae,g__Christensenellaceae_unclassified
Streptococcus_sanguinis,612,0.0017833513844257758,8047,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus
Clostridia_bacterium_UC5_1_1E11,610,0.001585457092840407,14895,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Clostridia_unclassified
Gemmiger_SGB15299,610,0.002220871568940869,15299,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Gemmiger
Mediterraneibacter_massiliensis,610,0.0019765383931036377,4595,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Mediterraneibacter
Blautia_stercoris,610,0.002231683979588078,4788,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Dialister_invisus,610,0.002379647293502629,5825,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Dialister
Clostridium_hylemonae,602,0.0024462931907498838,4632,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium
Christensenella_timonensis,596,0.0024333834418470645,29340,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Christensenellaceae,g__Christensenella
Bacilli_bacterium,596,0.0024333834418456585,6609,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacilli_unclassified,f__Bacilli_unclassified,g__Bacilli_unclassified
Lachnoclostridium_edouardi,588,0.002013227035340781,29433,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium
Emergencia_timonensis,588,0.0023127180296539365,3970,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XIII_Incertae_Sedis,g__Emergencia
Faecalicatena_contorta,588,0.0017821414913965162,4613,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Faecalicatena
Clostridium_symbiosum,588,0.001735298091566736,4699,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoclostridium
Blautia_SGB4805,588,0.002061148757315726,4805,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia
Lachnospiraceae_bacterium_NSJ_38,588,0.001735298091566098,82502,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_unclassified
Streptococcus_sp_263_SSPC,584,0.002564423063080976,8255,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus
Lancefieldella_parvula,584,0.0014557031778104283,969,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Lancefieldella
Phocaeicola_vulgatus,578,0.0020484862290719636,1814,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidales_unclassified,g__Phocaeicola
Parasutterella_excrementihominis,574,0.002307643660048114,9262,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Parasutterella
Rikenellaceae_bacterium,570,0.0022314920117559745,2317,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Rikenellaceae_unclassified
Clostridiales_bacterium_1_7_47FAA,570,0.0023734055182665133,4763,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_unclassified,g__Clostridiales_unclassified
Phocaeicola_massiliensis,568,0.0021354678025187297,1812,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidales_unclassified,g__Phocaeicola
Sellimonas_intestinalis,568,0.003346154304846962,4617,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Sellimonas
Enterocloster_clostridioformis,568,0.0033461543048467013,4760,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Enterocloster
LKT_f__Alphaproteobacteria_unclassified,568,0.0033461543048447957,9347,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Alphaproteobacteria_unclassified,f__Alphaproteobacteria_unclassified,LKT_f__Alphaproteobacteria_unclassified
Clostridium_SGB6179,566,0.0029332833168998844,6179,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Veillonella_atypica,566,0.0014462599590252426,6936,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella
Clostridiaceae_bacterium_NSJ_31,556,0.002304358074574581,14839,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridiaceae_unclassified
LKT_f__Peptostreptococcaceae,556,0.002304358074572412,6141,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,LKT_f__Peptostreptococcaceae
Clostridium_disporicum,556,0.00230435807457232,6172,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Clostridium_celatum,556,0.002304358074572273,6180,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Bacteroides_caccae,538,0.0019886552434973392,1877,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides
Clostridium_transplantifaecale,538,0.0015026017000571656,29435,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium
Mesosutterella_multiformis,538,0.002296098212153906,9272,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Mesosutterella
Dielma_fastidiosa,532,0.001976379389355171,4031,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Dielma
Lachnospira_SGB5077,514,0.002500487139247624,5077,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospira
Bifidobacterium_dentium,512,0.0023512269919781026,17234,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium
Roseburia_sp_AF02_12,512,0.001814398489400961,4938,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia
Faecalibacillus_intestinalis,502,0.0017633193248366543,6754,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Faecalibacillus
Megamonas_funiformis,502,0.0011876455973132234,6962,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Megamonas
Raoultibacter_massiliensis,500,0.0032550948293249126,33551,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Raoultibacter
Anaerostipes_caccae,500,0.003255094829324746,4529,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Anaerostipes
Lacrimispora_saccharolytica,500,0.002846090048468026,4701,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lacrimispora
Candidatus_Heteroclostridium_caecigallinarum,500,0.003255094829323749,61601,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified,g__Candidatus_Heteroclostridium
Parvimonas_micra,500,0.003255094829322848,6653,k__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Parvimonas
Erysipelatoclostridium_sp_An15,500,0.0028460900484670835,6746,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelatoclostridium
Catabacter_hongkongensis,492,0.0027444749416931143,14143,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Catabacteriaceae,g__Catabacter
Alistipes_ihumii,492,0.0033090690897693846,2328,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes
Massilioclostridium_coli,492,0.0033090690897693022,29305,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Massilioclostridium
Lachnospira_pectinoschiza,492,0.0033090690897678043,5075,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospira
Trueperella_pyogenes,480,0.0018786770671971765,17137,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Trueperella
Coprobacter_fastidiosus,450,0.0028744842517108324,1963,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Barnesiellaceae,g__Coprobacter
Mogibacterium_diversum,450,0.0028744842517106285,3922,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XIII_Incertae_Sedis,g__Mogibacterium
Hydrogeniiclostidium_mannosilyticum,444,0.0031925981723159866,14890,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Hydrogeniiclostidium
Mediterraneibacter_butyricigenes,444,0.0024033462453843637,25493,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Mediterraneibacter
Clostridiaceae_bacterium_NSJ_33,444,0.003192598172314995,25547,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridiaceae_unclassified
Enterocloster_lavalensis,416,0.0022822234436237192,4725,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Enterocloster
Intestinibacter_SGB6139,416,0.00315716674453287,6139,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__Intestinibacter
Rothia_mucilaginosa,402,0.0028502719193826214,16971,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Rothia
